"gid","name","status","geom","len"
3038,"дорога №3038",False,"0105000020E61000000100000001020000000600000068CAF38535174740E285BE0523644E409472ADAC23174740E2BC491D2E644E4033F32E281D17474044E0A35934644E400B24CDC4191747408904F8133A644E407756C15E171747408A5B60EA42644E400CA6063F161747402C239AE557644E40",NULL
3039,"дорога №3039",False,"0105000020E610000001000000010200000007000000813FFCFCF7FD4640FA5289FC445D4E408C31B08EE3FD4640176C7E575F5D4E407D1464BAC6FD4640A25CBF057E5D4E4088878B378DFD464013BA4BE2AC5D4E40C9DAF00577FD4640A20D1BC0B65D4E40E6CC76853EFD4640424871E9F35D4E407C3892150DFD46405759805B1C5E4E40",NULL
3114,"дорога №3114",True,"0105000020E610000001000000010200000024000000C73E12407B2A4740758E01D9EB634E400397C79A912A47403AADDBA0F6634E408FAA2688BA2A4740F1530BDB05644E40FE254E93BE2A47400B218C440D644E40012D0208C42A47407FDDE9CE13644E40DD50E740C52A47402A5D555117644E40EF4B474AC42A47400796236420644E40363A8CEEC52A47408862974D25644E40A6C123E0C62A47404B2A093F27644E409445065ED22A4740DDD1FF722D644E406C8D5253DC2A47404B896E0734644E406DD04D51E42A4740D6B5ACB13A644E40F1FF99F7EE2A4740563A692B40644E403E5EA340FA2A4740124DA08845644E40DE6C18AA072B4740F1A54B5A4C644E40EBA28DC81C2B47401CAA735655644E4014BAA69B1F2B4740AA8C351257644E408B27CCC5292B47404EED0C535B644E404D486B0C3A2B4740622530E763644E40BCC6D3974A2B4740CF7A42C06B644E4031C0F4AC5A2B47405A03A5B272644E4059B5B5CF742B474013A2D7FA7D644E403B7AB2518C2B4740D21D1F8887644E403DF438679F2B4740A5C810B68E644E40E269430FC62B474069AD68739C644E402BD20EC9DA2B4740BEDA519CA3644E40D3421372EF2B474068C416CCA9644E40025DA049072C4740DC24500EB0644E40A807BB174E2C47400119952FC3644E4034ED07E1762C4740A7FEE66AD0644E404B411251A72C474076018AECDE644E40AEEC2708C32C4740A724462AE7644E40AD35EF93FE2C47409953B8D4F7644E40EB7F6F89122D474043572250FD644E400B13A16C252D4740EC40E77F03654E407F17B6662B2D47405B5AB2CF08654E40",NULL
3115,"дорога №3115",False,"0105000020E6100000010000000102000000150000002AC76471FF2A4740E76D11BD31664E4050638C59402B474014D10A6712664E40C14FC1864C2B4740AA549ADE0F664E40B72FFBD0602B474041B04FA50B664E400249D8B7932B47400F5949D004664E4035255987A32B4740FAB2599A00664E408AD640A9AC2B47409669EA2BFE654E402AD54F49E72B4740231DD434DE654E40D05845C9F52B47403F4FA84CD6654E4068FD778E122C47403250BE45CC654E401C53C1F2312C4740F085C954C1654E40B0E18EDC3F2C47401FB3FD75B8654E40147F6F2E592C47403341C351A8654E40B9E8BF62682C4740739769A09E654E40418754AC752C4740584EE72F99654E40A98A04AE862C47407AC7293A92654E40D73ACCF2D02C4740FD29FAE879654E4036C588E9E72C4740D3872EA86F654E408231C797F52C47408C344CC862654E402519DE51082D4740A433D53840654E407F17B6662B2D47405B5AB2CF08654E40",NULL
3116,"дорога №3116",True,"0105000020E610000001000000010200000003000000F3D13D46D4354740136D7D47436B4E40521B8B5C26364740DB6E826F9A6B4E406E707DB3283647403D98141F9F6B4E40",NULL
3117,"дорога №3117",True,"0105000020E6100000010000000102000000060000006DDB4136DA2A474051A62C9ED5654E404ECC1F78212B4740DEA74F17CE654E402323B1EE692B474053399270C6654E4058FDB6CC8E2B4740A22A018CC2654E408CBAD6DEA72B4740DF7C34E6BF654E40C4B46FEEAF2B4740B6E9190CBF654E40",NULL
3118,"дорога №3118",True,"0105000020E61000000100000001020000000B000000CA558737C6224740C2F7FE06ED644E4039E2DA9ABE22474007EE409DF2644E4044EE3378A9224740947A60110D654E401B199AA1A7224740B7D4415E0F654E40CB040D47A122474073CE99FE36654E4071112917742247408BEFD5D86F654E407111291774224740587B33C577654E404B30E6F8B2224740EACA0CC0AB654E40249E4720B92247407709F3C3AD654E4067FEE263C12247408E739B70AF654E4069CE554ED62247408C7B9862B3654E40",NULL
3119,"дорога №3119",False,"0105000020E61000000100000001020000000500000075A675C01A364740FBECDBA4FD6F4E407D3D5FB35C36474041295AB917704E40F169A917D7364740B8019F1F46704E404B541454F93647409A47591A53704E40C1C018366F374740AA3418D984704E40",NULL
3120,"дорога №3120",False,"0105000020E6100000010000000102000000020000007F17B6662B2D47405B5AB2CF08654E4030EF16ED962D47401706D1FF17654E40",NULL
3121,"дорога №3121",False,"0105000020E610000001000000010200000012000000F3D13D46D4354740136D7D47436B4E40647F34F7EB3547404D4233993B6B4E40737F9AFFFC3547400339CDA7336B4E40653E7B890C364740C681FC112B6B4E40233EC10F1836474000E1E8CF236B4E40CA9F145223364740813A8A181B6B4E4071D355702E364740CD38B297126B4E4018BFDF1E3A36474025D126E2086B4E40B422C55B42364740EB4E1CE5056B4E409E5104824A3647407B6B60AB046B4E40F3052D24603647402C6CBC2A066B4E40FF9A070B8236474077DDB64A0B6B4E40A7AFE76B963647408856DDD90D6B4E400B163DA6A436474039E16FC50F6B4E40274C18CDCA36474010B3F2261A6B4E40B85274C9DD3647405B80118F1F6B4E406F83DA6FED3647401751C9EF236B4E40FB4F487C3837474085533074366B4E40",NULL
3207,"дорога №3207",False,"0105000020E6100000010000000102000000E0000000C0F68205E6C14640810C78F41A914E40F0CFFBB5ABC14640B52D6FB31D914E40ADD62E127FC14640D6BD5F1624914E406F6CD15D6DC146403901971128914E40D0AE8C576AC146407F7912222A914E402345099F52C14640E26366553A914E401A02DB1C42C14640D595CFF23C914E40F41B81D316C14640A4671FD03E914E40BB3C4272D7C04640676BD84A43914E4019294AF894C04640E8887C9752914E407DB9AA4775C04640A36DA1D057914E40DF18028063C0464046FB0E3455914E4008991A5712C04640BB3E181D35914E40DC0830D1C5BF46401392167838914E40600C9BB7A0BF4640A132593739914E4066B15E5672BF46407A5803EF3F914E400116F9F543BF4640D8CA958B42914E40270C6F7B27BF4640CC78003043914E40E61368661CBF46400398327040914E406AC768780EBF46409ED2C1FA3F914E401BE4E434FABE4640CD22145B41914E400D1C2B8C88BE464058BFE32549914E4043AED4B320BE4640259930F54E914E40862CC198E3BD4640828FC18A53914E40939C5D0883BD4640BAA9375959914E40B7C0D4850EBD46403FCB4E9A61914E40F559AF33CFBC46409CC1DF2F66914E40952BBCCB45BC4640740F64986E914E403E6E090ACDBA4640D84AE82E89914E40170FEF39B0BA464010655EFD8E914E4047FA59D18BBA46404A29E8F692914E4050C3B7B06EBA4640425A081797914E40C78B3B9457BA4640B8B87CDA97914E40AE179EF243BA4640DD9497A196914E40BA0155922BBA464028F224E99A914E4081D2AB5C03BA4640F27C06D49B914E404122B7706AB94640B78773C3A5914E408FC7670D39B94640AFB893E3A9914E401DA622BA0CB946402FE12B15AF914E4041086DDEDDB84640D7344AF2B7914E408EA4EE14BCB846401B95E535C0914E4030FBD060AEB84640DD280D90C3914E406469F1738DB8464037493D55CF914E40A23FD93972B84640C5347804DC914E404FD99F7A5AB84640ADC7D864E8914E4039865B994BB84640291A10C6F4914E40EDC330163CB84640B0366B9505924E40424FB9782EB846402BDF8ECB13924E40EE8623FE17B8464018BC9E9E2D924E40A7A90AB20AB84640A6FDC5223C924E409ABE8D8301B846401732B2BF47924E40EEE7B92AF5B74640D16F044E5B924E406E7A617CE2B7464085888A2771924E40EA27F796CDB74640FF869A3281924E40618E1EBFB7B7464068ECA6EF90924E40615111A793B7464077007AD0A2924E409F27F96C78B746407851AA33AD924E407C4B94185FB7464068B3EA73B5924E405D9088844AB74640467C2766BD924E40E14389963CB74640328FFCC1C0924E40F7F763A428B74640078E1546C4924E40B5FF5C8F1DB746409AF9C4F0C7924E409CA8A5B915B74640758D3B4ACA924E403E986FD811B74640D9380774CB924E406237C71407B746401A225D22CD924E40427CBB80F2B646407E3DBA6CCF924E408A7E2370DAB64640766EDA8CD3924E4025E6FE8FB8B646402691D849D8924E4097F9B3C46FB6464081334289E0924E40A4ECE35762B64640BC314E8DE1924E40087250C24CB6464081D1E5CDE1924E402796A5E727B64640C629841FE6924E40BD1EA74302B646409AB2D30FEA924E407FF3870BE5B5464015DCB4BEED924E406E0C4B4DCCB546401F36470CF1924E408D429259BDB5464001BB3F83F2924E4007150B32B8B54640A905E56CF0924E40D561E014B1B54640D434DE0CED924E40971AA19FA9B5464003AAC99DE3924E4058DB5E1CA6B54640AEB02A0CDB924E40AD4AC741AEB546409CE09BA6CF924E40CA7A2068BBB546404955C9B6C2924E409D595C2DC1B5464000529B38B9924E4038A85890C1B546406D0EC63EB7924E409DC9ED4DC2B54640FDEEC27BB3924E4025654117C3B54640A98592C9A9924E40929D6D24BFB546404F79CFDC9E924E4074C300D3B3B54640ADF6555E97924E4019BCF957A0B546400A74DCDF8F924E40832CB06C8BB5464013BFBDC689924E40BCFB2D4B85B54640875E358584924E407705ECB47FB54640BB3434547B924E40A21A40097DB54640FEF8A6446D924E40CC2324777DB54640F718517F62924E40DEF0715C7CB546407CB8E4B853924E40034CCFAA85B54640DB41DB2049924E40EBF8D45691B5464064B5543948924E406999FB9A9BB546409BE8F35146924E40AD0210D2AEB54640EEB83C3146924E409BD1EA3FC6B54640738F5B8242924E4019709692E5B546405E79DA2B3D924E407A34D593F9B546401E4E05813A924E400DBD6A0A09B64640CEAF41BA33924E40C19371E71DB64640BAE7AF462C924E40ADEB06C02EB64640E91A1CDB21924E405E0C8A8B48B64640A2B3CC2214924E40013C58B55AB64640DCA227C00B924E40A56B26DF6CB64640214E716605924E404DCBFE2F8DB646403F64DBB3F8914E401C7BF65CA6B64640A3EC889EEF914E40A36F777BB5B646403D1867C2E5914E40A9BF5E61C1B646403BBBC678DE914E40D36C1E87C1B6464050E27327D8914E40FCFF3861C2B64640AD31E884D0914E4029441BDBC6B6464012369776C5914E40583849F3C7B646404035B973BC914E40E888D750C5B6464098231A93B4914E408F3DD6E7C5B64640BE3FEFD7AE914E4097715303CDB64640162E50F7A6914E4050C8CEDBD8B64640AEA9E27CA0914E4077103B53E8B64640BB1B55979D914E40FDE4DEB2F9B646402D4D00B49C914E405137AB9910B74640A34918BC9E914E40F46679C322B74640DFA9807B9E914E405BE8EF4A37B74640F1EC97F49C914E40064C3B9050B746400F4EFA319C914E40605B3FFD67B746405EF1796A9A914E404E2A1A6B7FB746404E08C2BA96914E40AFEE586C93B746409251AFA591914E406650C82995B746406B8EBD288B914E4024E5380197B7464052ADCFE682914E4051291B7B9BB746409DD090966F914E4042BFA552A2B74640E0A8705F62914E4040D01B38B1B74640FA66F6D445914E40CF030E57BDB746401651137D3E914E4085B53176C2B746409FDE31E13C914E40F7DBE8ADCBB7464042107BFC39914E401FE516A9E6B74640282F8DBA31914E40B3AA6FAAFFB74640D7B8A3A42C914E40467EFD101BB84640C212B46E28914E4095C61E903AB8464077FDDD9623914E40E557BD0D7BB846405DBA93991C914E40A9A7EA7992B846401D1F2DCE18914E40D8E95102ACB846404469143713914E4065CF543EBAB846402B8E5E6809914E40BF823463D1B84640712B73A900914E40B130E994ECB846403A37120DF7904E40AB9097DAF7B8464063377D87EC904E400E05227A08B9464058B49487E0904E408494E9E115B94640E801E264D1904E407AEAECBF29B946403958A42EBE904E401473B5BA41B9464018497144AD904E408A7B87365BB94640A7B228ECA2904E40C92D9C5A6CB94640551C6217A0904E40EE388FD48CB94640AF0B3F389F904E4081E4428AA6B946405B83ADC89E904E40FCFCF7E0B5B94640BCD9D59A9C904E40F3C583D2BCB946400656C49F97904E40006F8104C5B946401C83A9C18F904E40851156BEC2B94640E167B7F182904E4088180A33C8B9464010E3DAF577904E402D8892DAD5B94640D70AE42373904E4059BED3090DBA4640593332C85D904E4064A021D225BA46405824816154904E40B19CCE5F32BA4640554BDF104F904E400B42791F47BA46405E96C0F748904E40D910D20957BA46402BC9F08E42904E404E80BCB266BA4640C829954B3E904E40A92567727BBA46402B64535337904E405AE48D8296BA46402E48E98832904E40641CC81FB1BA464081D07AF832904E404F01D5E4CEBA46408DAC46C032904E40C9F9AC7CE0BA464034AF343A31904E40B61E74BFF9BA4640E97FB9162D904E40DC4944F817BB46409F42098E26904E401D48CD0D3CBB4640B9DE365321904E407C79A63C5FBB464014C0DE0E1E904E40A730A5E48BBB464063C5BA021B904E40EDDA3928BCBB4640693A3B191C904E404D2CF015DDBB4640C229183A1B904E40AD5DC94400BC46407193516518904E40D388997D1EBC46406A2C06B419904E40DEE0B0D936BC4640BBD001EE1E904E405699CEF34CBC46409F42098E26904E400658F50368BC464097E9F2412A904E4030EF16ED96BC4640F64D50792A904E4012312592E8BC4640EB634F4C28904E4005AF4CAE18BD464089FB7E202F904E407B6F67BA32BD4640151A886533904E40F447629346BD46405197D6F03E904E40F7B3B34357BD46407E54C37E4F904E40A74643215DBD4640021DF7F763904E401A7332CC64BD4640EF94698F72904E406F6CD15D6DBD464072BE7DC27E904E4044C8D4B892BD46400CE5E90198904E40090D0E40B4BD464001F33570AC904E4084317D0ADBBD4640947BCBE6BB904E40F19AFCBBE3BD464010D9F62CBE904E405563AEB1F0BD464038A85890C1904E40D1A7FA3A15BE46402381ABE1C7904E40496018552BBE4640799A2732CE904E406BFFB91E3BBE4640CEC1D8E7D6904E4029A61CDD52BE464077C883E3E8904E40A7751BD47EBE464080C63B7606914E403D61890794BE4640781A7AD514914E4042EDB776A2BE4640C1655FC31D914E40626C7C81B4BE4640C879FF1F27914E40BD112741C9BE46406CA68CC92C914E407250C24CDBBE4640182C30BF2E914E40ADA23F34F3BE46405FD8F5662F914E40DE78D21D1FBF4640DCE56C4B2E914E403DAAAB4C42BF464084E85AC52C914E409F1B3FF960BF4640DED737E62B914E4070592A148EBF4640276893C327914E40B603BF57BEBF464088BEBB9525914E403EA0223DFBBF4640E4912EEC1F914E40866A943F29C0464027BB3E181D914E40985533C6E2C04640B7A62F3A0F914E4003A557B906C14640429CE2CC0A914E40F3B688DE98C14640F70489EDEE904E40FCCEE5BCB5C14640FD6BD49EED904E407B53ECC3D5C146404A8D1A5DEF904E40D5F89683EAC14640AAE3422FED904E407D073F7100C24640F36D6699EA904E40",NULL
3538,"дорога №3538",True,"0105000020E61000000100000001020000000F0000009346167A0EE246406E96DC723F5A4E40DFA5D425E3E24640133EA594215A4E4015CAC2D7D7E34640EC6987BF265A4E408D124FD1ECE346400492B06F275A4E40EADB93D112E4464032BFE4901E5A4E4020EF552B13E44640015AA956155A4E4081C93269F8E34640821C9430D3594E4027367A90F9E34640495E42AACD594E402011AEDBFBE3464079D965AEC2594E401B49827005E44640DB38BDE6B0594E40501D064E11E4464001AB7E00AD594E405787927F1CE44640E8D84125AE594E40CACBF51153E44640D0AAE001AF594E40B9CBD9965CE4464066005E55AC594E40078C3F9B66E4464095EB127AA2594E40",NULL
3605,"дорога №3605",True,"0105000020E61000000100000001020000000A0000004696CCB1BC194740E522635A40274E403108AC1C5A1947401325C6D743274E40880E266A0E19474079138DFF4C274E404E6CF420F31847405A25FD625B274E40453AF2F6D61847400EAC996B87274E40A7B3EE7AC4184740EFBD09CF95274E40BF547DF8431847407511F0B5B1274E4086240E34FA17474002A4912AE5274E403DB08806CE17474029C9DF62EA274E40970EE72B921747404DB1B49D00284E40",NULL
3606,"дорога №3606",False,"0105000020E610000001000000010200000004000000C5ED2B6A8B12474015D16520855E4E40BCE7C07284124740CB54771B8A5E4E40A314BE0864124740BF6B860AC45E4E403691990B5C12474057AB1B94D55E4E40",NULL
3607,"дорога №3607",False,"0105000020E610000001000000010200000004000000354987E2E91247402CDE23F664634E405BF51494FD124740038706184C634E40DED737E62B134740CC2E7315E6624E40C9F841A731134740456E3C8ED5624E40",NULL
3608,"дорога №3608",False,"0105000020E61000000100000001020000000700000031B9AC1D200F474038C4D3861E5D4E402047CE1D580F4740B4F0AB28145D4E40232823D3461247406EA9DE75915C4E40C537B984E8124740A005572F755C4E40C7DC103EEF124740E85B3002745C4E40377172BF4314474013921678385C4E40C53D963E74144740D589157F255C4E40",NULL
3609,"дорога №3609",True,"0105000020E610000001000000010200000004000000CA00AB7E00494740078BD4C5B72F4E4044D2B8814C494740A801DE5DC22F4E40EF4D78AE944947400DDBBBABC32F4E40C676AD73C249474055794CEEC12F4E40",NULL
3610,"дорога №3610",True,"0105000020E6100000010000000102000000080000006A1BDA5B25B6464047E9D2BF247B4E400496B77E55B64640A9DE1AD82A7A4E40294EA4EA0DB5464050C01B77EF754E40E06014A9D5B446401887E93180754E40A9FE9CDDB5B44640D7080E7915754E40B164D87278B4464047EDD9CE52744E407B00416FE0B34640FC60CF8D9F724E40161B4EF454B34640A91F8AB8EF704E40",NULL
3612,"дорога №3612",True,"0105000020E61000000100000001020000000E0000006E8AC745B5E0464032DF6696A9584E40F8B30EFDC9E046404C7ED5DBB0584E40F9CB3857DEE046400E20329BB6584E402F7B2304F5E04640D5F48F74BC584E40B1170AD80EE14640E35B0EAAC3584E40260EEA6C12E14640B94CF2C8C4584E40754A51781AE14640E7F230FEC7584E40698B6B7C26E14640CD84155DCD584E40EE08A7052FE14640EE76627BD2584E408CBA7B2535E146402691D849D8584E406C1F97DD38E146404030478FDF584E40D6FD63213AE14640D80A3FDDE5584E408A52E7F637E1464092B8228CFA584E40FC5580EF36E146409E55B0D705594E40",NULL
3613,"дорога №3613",True,"0105000020E6100000010000000102000000030000008BC404357CE246403D242136FD584E40E574A3D986E24640F2E379BA04594E408DC8C1B68FE24640270BA9EC05594E40",NULL
3614,"дорога №3614",True,"0105000020E610000001000000010200000003000000800640811C1A47407917395508444E408A3FE5F3E51A474053D8FB43E9434E40C31E2455251B4740847C75FAE6434E40",NULL
3615,"дорога №3615",True,"0105000020E61000000100000001020000000500000049449D5ECE1947400EC40D53B6464E40F4739E0CE919474036374B6EB9464E40BF25A545221A47400E6B2A8BC2464E40A0F99CBB5D1A47405774907CCA464E40A58C13BAA61A474004650921D6464E40",NULL
3616,"дорога №3616",True,"0105000020E610000001000000010200000009000000CE52B29C84E346409402C1D2AF584E40A0DFF76F5EE346407F2F8507CD584E40615A2FE12BE34640A2670EA4E6584E408856DDD90DE34640CCC12275F1584E406504AFF1F4E24640528D4DE1F7584E40F110C64FE3E2464095490D6D00594E401DC7B4DBD3E246403FC978EF03594E40E2B9ADE3AEE2464070253B3602594E408DC8C1B68FE24640270BA9EC05594E40",NULL
3617,"дорога №3617",False,"0105000020E610000001000000010200000006000000CD58349D9DF24640A6CFB3FE3B5A4E407F6DFDF49FF2464036960BF0385A4E40F5E85784ACF24640CF5F8D58305A4E407E744584DAF246405762F94E275A4E40D908C4EBFAF24640A46659411D5A4E40024C74F112F3464005EE8A2A0D5A4E40",NULL
3618,"дорога №3618",True,"0105000020E6100000010000000102000000050000009363FC451AE346402BD780ADB7584E401CF80780E0E246408FD08547D1584E4080AB860ECBE24640156E9E8FD7584E40BF98D29FA2E246404AB8EB00E3584E4071659AFA8AE246409908C0E4EB584E40",NULL
3619,"дорога №3619",True,"0105000020E610000001000000010200000015000000C0CA468C43E146409E95B4E21B594E40F81CB34703E1464076E3384B24594E40F4177AC4E8E04640DFE3A7CC28594E407B3606F8C9E046408737C6A931594E40B587BD50C0E04640A80F6E7C37594E40CBD93BA3ADE046400DB045C142594E40DBBFB2D2A4E04640262FD7474C594E4075971F1384E0464088BA0F406A594E40CDE49B6D6EE04640FCF8F0D187594E4014268C6665E04640C2548E249C594E406F97A20161E046401514ABABA7594E409FD9BFFC5FE046403DDDD49BAC594E4004711E4E60E046407CBABA63B1594E4009FA0B3D62E0464049DCBEA2B6594E403095230967E046404CB560F3BB594E40F10236316EE04640802C4487C0594E407033CB5477E046400D1D3BA8C4594E405DDF878384E04640636A0190C9594E40C8878F3E9CE0464089DF032AD2594E40AA04D550B4E04640C5D853BCDB594E408D73E5FDC9E04640CE548847E2594E40",NULL
3620,"дорога №3620",False,"0105000020E6100000010000000102000000230000000FB0FB3328464740F5F81807F23C4E402F9F515F3B4647403D49BA66F23C4E4044B467E091464740EE43DE72F53C4E40E7BFACF5EA4647401028F62BF83C4E407115D56C2F47474050C9946AFA3C4E409B73F04C684747401AC40776FC3C4E404721246651484740F8EEA023033D4E40F6B2EDB435494740CC290131093D4E40F4CE577F3A494740FBDBAF4C093D4E40F9B369B63C4947405A12FB5F093D4E40D854CCF7424947400D47A176093D4E400A37CFC76B494740542179420A3D4E40AC45FAA35E4A4740446F4CAA113D4E400331BF89D74A47404FF7F01B153D4E4001B15BBA384B4740838EB16E173D4E40BA336EC5594B4740D5528A671A3D4E40652431F77F4B4740BF870101213D4E403E0EDEB29E4B47402E5F4D54253D4E4020555E3CCD4B474066738BAF2C3D4E40F7CABC55D74B474058B96125303D4E4013769B81DB4B4740FDEB2642343D4E40B50C82D8E34B47405BC3561A423D4E4007A348ADE64B4740A043CF1C483D4E40591F6A36EA4B47402B847A9F4F3D4E405A93B8D8FE4B47408953F712743D4E40FB26A83C154C47400C2DA171973D4E40CAB3812A244C474095922FB2AE3D4E40A89663682B4C474013A91F8AB83D4E40A3A025D9344C4740EA7AA2EBC23D4E40E949F48D434C4740733914F4CD3D4E40654689A7684C47407465AB26E33D4E40B7ADD282BC4C4740F719BC54113E4E405836188FF74C474028D36872313E4E40B96C74CE4F4D47409E019AAD613E4E4077AE39515C4D4740B70A62A06B3E4E40",NULL
3621,"дорога №3621",False,"0105000020E61000000100000001020000000C0000008445EAE2DB5C4740CE829A6BE2524E409A006839755D4740AAE8B413CA524E40F8F99408F95D4740C3DC499FB1524E40FB462A42A05E4740F956DA988D524E403390C250E25E47408F368E588B524E40C6A69542205F47408ADBB28D89524E400D3A7C2D435F47401B04673A85524E40916456EF705F4740AE669DF17D524E40C0DE0E1EB75F47400CAB1D6A80524E400A31F20DE05F4740282E22E582524E40F20698F90E60474068E32DFC85524E40C616821C94604740F8F7BE5D9B524E40",NULL
3622,"дорога №3622",True,"0105000020E6100000010000000102000000060000006DAE9AE788204740C790AD7834624E403E78EDD286204740F6E0FFD835624E40003CA24275204740714C60843A624E408F8B6A1151204740CD98DDEE40624E407A8EC8772920474087156EF948624E407E7B8D1315204740014D840D4F624E40",NULL
3623,"дорога №3623",False,"0105000020E61000000100000001020000000900000044EE3378A93147407061DD7877664E40C6DE8B2FDA314740FF869A3281664E407BDEE8BEF7314740883C934781664E4024D236FE443247403D32B15472664E4088241F60523247403248B02770664E4034C7A821603247403248B02770664E403B1856968D32474032AD4D637B664E405D42F45ABF324740801D49939C664E407BFBCE8A03334740B78AB443B2664E40",NULL
3624,"дорога №3624",False,"0105000020E61000000100000001020000001600000052109777301547402E60B829D46A4E403595EAA7A415474081AC4C9DEC6A4E400E49D2DAD91547408B38F81D1E6B4E4024809BC58B1647406C6A8FCD446B4E4042F971EAB9164740A2E826D64E6B4E40E3D7593EDC164740540669215C6B4E4052C4D8F802174740349996FD5F6B4E40D7400466CF174740F1B50CDD916B4E40706C2C17E0174740A05F4A13A56B4E40C2082B5FE11747400AAEA877A76B4E40EF6F75A50A18474053FD9474DE6B4E406CE289C51418474091A97125F16B4E407B41559632184740B39602D2FE6B4E406D0377A04E1947406000868A166C4E40F9A985ED82194740B8EC6BB8236C4E403A77BB5E9A1947400D5F155E386C4E402AB7A3EEB91947405ADD45F35B6C4E4067046564DA194740DA50D6146D6C4E40049B2963321A4740902859F3886C4E40777AEFB95D1A4740000F56AD966C4E40E08618AF791A47407E95D7A5A16C4E40E33D624F961A4740B7A4598FB16C4E40",NULL
3957,"дорога №3957",False,"0105000020E6100000010000000102000000080000000620FF16AE1A4740B0C1679027634E407EF2C17CC31A47400EBBEF181E634E402A25BA1DD01A4740A6C0B80A18634E4007FF6CF5E61A47400CCB9F6F0B634E402293E755F81A4740DBA7E33103634E408056AA55051B4740952133BCFE624E40DF477F79121B4740A393A5D6FB624E40CFC6A585261B4740812557B1F8624E40",NULL
3958,"дорога №3958",True,"0105000020E61000000100000001020000000700000031564046E51C4740FD602A4712644E40B55CECACCC1C4740958098840B644E40A8C1D952AC1C4740CA2EBDA200644E40EE0A7DB08C1C4740B4098BE5F1634E407259E086731C4740FDAA121BE2634E40A26AAADD651C47403D9F5CAED9634E405A8E46F4211C4740655CCC2AC7634E40",NULL
3959,"дорога №3959",False,"0105000020E61000000100000001020000000900000089B72979D02147403FFACB9310644E40EA9788B7CE2147404AB6BA9C12644E40AAFC21ECCA21474018C4510317644E4093EB5C07BD214740B9B0242F21644E409012BBB6B72147406ABFB51325644E40DC1ECE0D9721474024C9BD0A3A644E40FD885FB186214740FD50C47D3F644E40DF6C73637A21474032303C4041644E40D4EFC2D66C2147400E9CD8E841644E40",NULL
3965,"дорога №3965",False,"0105000020E610000001000000010200000012000000E6B97482EC154740D7D6F445E75F4E40AD0F90D4E7154740352FE296EA5F4E400206EEE5E3154740E6B97482EC5F4E400CF5AA84DD154740BC62A131EE5F4E40B19AF8B4D41547407468ECA6EF5F4E4028AE7488C9154740CC7FA378F05F4E404063CB97BC1547404F5EBFBBF05F4E4011FE45D0981547404A4563EDEF5F4E40640DCD2B8D154740DE605E36F05F4E40A3C794B487154740AF66F8AAF05F4E4059B8F64F811547404F722C94F15F4E40A79AB404741547404D66BCADF45F4E400DABD3DC65154740B680D07AF85F4E40370D9B125A1547405B858373FC5F4E40DFF2A2C04C154740F3D5445502604E4064874215481547404B71FA1F05604E40646A5C493C154740DC2C5E2C0C604E409355116E32154740310C587215604E40",NULL
3971,"дорога №3971",True,"0105000020E6100000010000000102000000150000009355116E32154740310C587215604E40CF8D9F7C30154740187C9A9317604E4017B6662B2F1547402EB2F8A81A604E4017B6662B2F154740441669E21D604E409F7994A5311547403280A6142A604E40D5A6FB4A31154740BCFC982034604E405224045031154740B6D210FA3E604E4004E3E0D2311547409D1441F740604E407522C15433154740C645FF1543604E40EABC7CA136154740E2F615B545604E408F37F92D3A1547404654F2FB48604E40AC8DB1135E15474092640C6256604E40D6A88768741547408989BC9B5D604E40B7CB232477154740E158BCFD5E604E40E43D18C27B1547403F83972A62604E40C560B47D7E154740E5C1CC2D63604E4082EFECE1811547406E2F0ED363604E4029C709B88C154740A9D1F58E64604E407A3DF3CD911547409DAD725765604E40800C1D3BA8154740942012746A604E40F5BA4560AC1547400A93F30F6C604E40",NULL
3972,"дорога №3972",True,"0105000020E610000001000000010200000006000000F4C70FF0FF1A4740A83407AD2C644E402DF3B116FA1A47408A6C8C4237644E40AE60C037F21A4740DB41DB2049644E4080EECB99ED1A47404551FB0857644E40D6A2AAAEE81A4740483657CD73644E40796462A9E41A4740ABB019E082644E40",NULL
3973,"дорога №3973",False,"0105000020E610000001000000010200000004000000C9D2E2E71A184740A534F680D4624E409CDCEF50141847402256DA3DD4624E40DF3312A1111847400B5CC3B1D3624E405C774E0EFA1747403E88AE55CC624E40",NULL
3974,"дорога №3974",False,"0105000020E61000000100000001020000000400000071A13C3D00264740AB14F18C6C614E400CBA73171726474041CF0B1C75614E40E05FA9D3262647402C60A7FD7B614E40912CBBBB29264740C0BD21437D614E40",NULL
